PO_NUMBER,PaymentNO,DATE,PARTOL_TYPE,O'ty,AMOUNT,Price/Liter,shipping Address,CompanyID,Companyname,TaxNumber,,,
2203061968,20066600,2018/03/19,DIESEL,9925.48,272454.426,27.45,30003313,900809814,Patel Thailand,100930340,,,
2203062125,20020560,2018/03/19,DIESEL,9094.58,249646.221,27.45,30038348,900698255,Umar Ltd.,100960158,,,
2203062354,20060739,2018/03/19,DIESEL,9743.9,267470.055,27.45,30022767,900122252,Rodriguez co.,100580482,,,
2203062373,20053257,2018/03/20,GASOHOL95,8144.84,236281.8084,29.01,30038390,900756015,Haji PCL.,100496039,,,
2203062375,20089635,2018/03/20,DIESEL,7887.56,216513.522,27.45,30038390,900756015,Haji PCL.,100957963,,,
2203062376,20044177,2018/03/20,DIESEL,9999.58,274488.471,27.45,30038348,900698255,Umar Ltd.,100679172,,,
2203062377,20027432,2018/03/20,DIESEL,9162.86,251520.507,27.45,30038348,900698255,Umar Ltd.,100775334,,,
2203062399,20046020,2018/03/20,DIESEL,9893.34,271572.183,27.45,30038348,900698255,Umar Ltd.,100194798,,,
2203062400,20056635,2018/03/20,DIESEL,9412.42,258370.929,27.45,30038348,900698255,Umar Ltd.,100545873,,,
2203062401,20077008,2018/03/20,GASOHOL95,9135.58,265023.1758,29.01,10022892,900526379,Stephanie co.,100477763,,,
2203062402,20090634,2018/03/20,DIESEL,9658.8,265134.06,27.45,30038390,900756015,Haji PCL.,100725742,,,
2203062416,20059088,2018/03/20,GASOHOL95,9079.18,263387.0118,29.01,30038390,900756015,Haji PCL.,100887392,,,
2203062442,20013303,2018/03/20,DIESEL,8583.28,235611.036,27.45,30026514,900893009,Judith co.,100389178,,,
2203062447,20083026,2018/03/20,DIESEL,9721.84,266864.508,27.45,30026514,900893009,Judith co.,100391518,,,
2203062480,20089646,2018/03/20,DIESEL,9818.14,269507.943,27.45,30038348,900698255,Umar Ltd.,100895621,,,
2203062532,20080751,2018/03/20,DIESEL,9974.44,273798.378,27.45,10001126,900617086,Petrova Thailand,100557272,,,
2203062596,20010380,2018/03/20,GASOHOL95,9999.94,290098.2594,29.01,10011002,900628124,Truong co.,100321399,,,
2203062598,20073039,2018/03/20,GASOHOL95,9820.04,284879.3604,29.01,30028481,900903642,Kone PCL.,100595895,,,
2203062600,20064718,2018/03/20,DIESEL,9693.26,266079.987,27.45,30030400,900568300,Romero Thailand,100913588,,,
2203062612,20042770,2018/03/20,DIESEL,7805.56,214262.622,27.45,30032384,900260843,Paredes Thailand,100573083,,,
2203062616,20080093,2018/03/20,DIESEL,8926.4,245029.68,27.45,10002256,900592522,Reddy Thailand,100894159,,,
2203062622,20040985,2018/03/20,DIESEL,9712.44,266606.478,27.45,30038390,900756015,Haji PCL.,100376258,,,
2203062644,20097101,2018/03/20,DIESEL,9909.96,272028.402,27.45,30038348,900698255,Umar Ltd.,100888519,,,
2203062652,20082616,2018/03/20,DIESEL,9511.42,261088.479,27.45,10010409,900395500,Ramos Thailand,100265429,,,
2203062660,20076567,2018/03/20,DIESEL,8559,234944.55,27.45,30023333,900769669,Ramzan PCL.,100835339,,,
2203062666,20043035,2018/03/20,DIESEL,9668.94,265412.403,27.45,30040971,900751689,Jia PCL.,100415264,,,
2203062674,20094650,2018/03/20,DIESEL,8231.82,225963.459,27.45,30045390,900902239,Ghosh PCL.,100656334,,,
2203062679,20050093,2018/03/20,DIESEL,9920.7,272323.215,27.45,10006801,900631366,Sun Thailand,100394195,,,
2203062683,20078614,2018/03/20,GASOHOL95,9822.66,284955.3666,29.01,30025508,900694980,Traore PCL.,100674360,,,
2203062703,20027057,2018/03/20,DIESEL,9462.12,259735.194,27.45,10007214,900754301,Hoang Ltd.,100471350,,,
2203062747,20058467,2018/03/20,DIESEL,9219.44,253073.628,27.45,30000876,900402499,Gayakwad co.,100950539,,,
2203062754,20082245,2018/03/20,DIESEL,8290.7,227579.715,27.45,30027174,900501135,Wen co.,100698718,,,
2203062762,20023820,2018/03/20,DIESEL,9925.12,272444.544,27.45,10012334,900544783,Bux Ltd.,100555205,,,
2203062787,20068336,2018/03/20,DIESEL,9796.28,268907.886,27.45,10008836,900655094,Wei co.,100550064,,,
2203062806,20063257,2018/03/20,GASOHOL95,7853.96,227843.3796,29.01,30013037,900111220,Palacios PCL.,100499613,,,
2203062819,20060932,2018/03/20,GASOHOL95,7868.14,228254.7414,29.01,30003313,900809814,Patel Thailand,100987473,,,
2203062837,20081837,2018/03/20,DIESEL,9046.82,248335.209,27.45,30042727,900321356,Samuel PCL.,100811466,,,
2203062838,20033086,2018/03/20,DIESEL,9997.92,274442.904,27.45,30030846,900892816,Larry Thailand,100650773,,,
2203062878,20047922,2018/03/20,DIESEL,9385,257618.25,27.45,10023278,900601500,Ndiaye PCL.,100169803,,,
2203062899,20062300,2018/03/20,DIESEL,8026.34,220323.033,27.45,30038390,900756015,Haji PCL.,100919441,,,
2203062935,20010109,2018/03/20,GASOHOL95,9989.66,289800.0366,29.01,10003041,900304705,Sylla Thailand,100764381,,,
2203063034,20054509,2018/03/20,DIESEL,7969,218749.05,27.45,30019257,900173447,Maria co.,100741655,,,
2203063086,20065577,2018/03/20,DIESEL,9514.52,261173.574,27.45,30038348,900698255,Umar Ltd.,100705646,,,
2203063121,20042617,2018/03/20,DIESEL,6710.34,184198.833,27.45,30029534,900918894,Carl Thailand,100329974,,,
2203063142,20088008,2018/03/20,DIESEL,9078.96,249217.452,27.45,30034185,900683047,Barbosa Thailand,100261331,,,
2203063164,20010913,2018/03/20,DIESEL,9724.3,266932.035,27.45,30029534,900918894,Carl Thailand,100719987,,,
2203063216,20032179,2018/03/20,DIESEL,8624.62,236745.819,27.45,30029534,900918894,Carl Thailand,100824837,,,
2203063337,20095433,2018/03/20,DIESEL,9895.1,271620.495,27.45,30017362,900387596,Ponce co.,100139075,,,
2203063366,20042791,2018/03/20,DIESEL,9259,254159.55,27.45,10002888,900824729,Omar Ltd.,100807999,,,
2203063391,20048929,2018/03/20,DIESEL,8470.58,232517.421,27.45,30038348,900698255,Umar Ltd.,100930687,,,
2203063438,20022925,2018/03/20,GASOHOL95,9737.86,282495.3186,29.01,30037192,900917745,Pinto Ltd.,100772668,,,
2203063443,20021625,2018/03/20,DIESEL,6973.44,191420.928,27.45,10022051,900794856,Jie co.,100262769,,,
2203063448,20056781,2018/03/20,GASOHOL95,9994.36,289936.3836,29.01,30038348,900698255,Umar Ltd.,100493895,,,
2203063454,20017476,2018/03/20,DIESEL,8476.14,232670.043,27.45,10021756,900996329,da Conceiçao PCL.,100421549,,,
2203063490,20048616,2018/03/20,DIESEL,9140.36,250902.882,27.45,10011635,900392989,Michael PCL.,100632643,,,
2203063492,20047215,2018/03/20,DIESEL,9924.54,272428.623,27.45,30043240,900149913,de Araujo Thailand,100988011,,,
2203063565,20016722,2018/03/20,GASOHOL95,9927.62,288000.2562,29.01,10023230,900187609,António PCL.,100594909,,,
2203063614,20073125,2018/03/20,DIESEL,9564.92,262557.054,27.45,10002940,900768802,Escobar Thailand,100618958,,,
2203063652,20031433,2018/03/20,DIESEL,9720.86,266837.607,27.45,30031849,900223903,Adams co.,100650218,,,
2203063673,20086819,2018/03/20,DIESEL,9993.48,274321.026,27.45,10002692,900626845,Benitez co.,100577229,,,
2203063686,20068830,2018/03/20,GASOHOL95,8204.32,238007.3232,29.01,10002966,900164770,Ahmad Ltd.,100943122,,,
2203063690,20071868,2018/03/20,DIESEL,9071.76,249019.812,27.45,10013552,900504841,Cortez PCL.,100710569,,,
2203063777,20064002,2018/03/20,DIESEL,9988.62,274187.619,27.45,10002812,900769545,Afzal Ltd.,100170456,,,
2203063788,20024395,2018/03/20,DIESEL,9616.24,263965.788,27.45,30038347,900964090,António co.,100654757,,,
2203063795,20065872,2018/03/20,DIESEL,9885.94,271369.053,27.45,30024684,900518169,Smith Ltd.,100711784,,,
2203063803,20041154,2018/03/20,DIESEL,9401.12,258060.744,27.45,30000448,900466998,Rahim Thailand,100881773,,,
2203063854,20065512,2018/03/20,GASOHOL95,9983.72,289627.7172,29.01,10022660,900436502,Henry Ltd.,100728620,,,
2203063857,20060070,2018/03/20,GASOHOL95,8423.26,244358.7726,29.01,30038390,900756015,Haji PCL.,100941444,,,
2203063933,20042543,2018/03/20,DIESEL,9018.28,247551.786,27.45,10022660,900436502,Henry Ltd.,100899252,,,
2203063941,20086209,2018/03/20,DIESEL,8997.26,246974.787,27.45,30018565,900181672,Hidayat Ltd.,100396570,,,
2203063947,20010597,2018/03/20,DIESEL,9922.82,272381.409,27.45,30038348,900698255,Umar Ltd.,100548364,,,
2203063949,20090198,2018/03/20,DIESEL,9074.58,249097.221,27.45,30020647,900292241,Heather PCL.,100459978,,,
2203063950,20052927,2018/03/20,DIESEL,9961.48,273442.626,27.45,30043240,900149913,de Araujo Thailand,100841663,,,
2203063980,20073953,2018/03/20,GASOHOL95,9767.98,283369.0998,29.01,30034185,900683047,Barbosa Thailand,100974926,,,
2203064007,20046741,2018/03/20,DIESEL,7373.36,202398.732,27.45,30038348,900698255,Umar Ltd.,100402529,,,
2203064041,20071306,2018/03/20,DIESEL,8997.58,246983.571,27.45,10020965,900619874,Brenda Thailand,100285830,,,
2203064043,20013456,2018/03/20,DIESEL,8548.98,234669.501,27.45,30019258,900495452,Robert co.,100809069,,,
2203064050,20072979,2018/03/20,DIESEL,8305.98,227999.151,27.45,30000418,900452084,Nayak PCL.,100124558,,,
2203064077,20033005,2018/03/20,DIESEL,7986.36,219225.582,27.45,30038347,900964090,António co.,100218029,,,
2203064081,20012137,2018/03/20,DIESEL,9169.4,251700.03,27.45,30026514,900893009,Judith co.,100356848,,,
2203064102,20063721,2018/03/20,GASOHOL95,9994.62,289943.9262,29.01,30038348,900698255,Umar Ltd.,100557609,,,
2203064105,20035085,2018/03/20,DIESEL,8261.54,226779.273,27.45,10002758,900958892,Abdul co.,100895690,,,
2203064108,20064428,2018/03/20,DIESEL,9720.44,266826.078,27.45,30045843,900536133,Meyer Thailand,100644025,,,
2203064134,20056771,2018/03/20,DIESEL,9033,247955.85,27.45,30013992,900930667,Suarez Thailand,100376894,,,
2203064135,20018013,2018/03/20,DIESEL,9136.24,250789.788,27.45,10002877,900420943,Gomez PCL.,100416666,,,
2203064142,20094802,2018/03/20,DIESEL,8683.92,238373.604,27.45,10008093,900552593,Jana co.,100593878,,,
2203064201,20015808,2018/03/20,DIESEL,9641.64,264663.018,27.45,30003071,900529293,Andrade co.,100182801,,,
2203064228,20046262,2018/03/20,DIESEL,8459.1,232202.295,27.45,30029534,900918894,Carl Thailand,100873783,,,
2203064316,20021202,2018/03/20,GASOHOL95,9462.66,274511.7666,29.01,30003113,900308685,White Ltd.,100613403,,,
2203064353,20036922,2018/03/20,DIESEL,9716.8,266726.16,27.45,30043240,900149913,de Araujo Thailand,100122820,,,
2203064356,20066155,2018/03/20,DIESEL,7818.42,214615.629,27.45,10013578,900491845,Phiri Ltd.,100446970,,,
2203064368,20015177,2018/03/20,DIESEL,8354.64,229334.868,27.45,30039760,900357918,Ju Thailand,100882284,,,
2203064382,20052463,2018/03/20,GASOHOL95,9899.48,287183.9148,29.01,30024438,900661334,Fan Thailand,100474172,,,
2203064388,20055622,2018/03/20,GASOHOL95,9648.56,279904.7256,29.01,10023357,900669571,Shahzad Thailand,100795738,,,
2203064389,20061474,2018/03/20,GASOHOL95,9974.5,289360.245,29.01,10023357,900669571,Shahzad Thailand,100195150,,,
2203064393,20084953,2018/03/20,DIESEL,9997.34,274426.983,27.45,30020706,900260109,Jin Thailand,100133435,,,
2203064400,20039002,2018/03/20,DIESEL,9876.96,271122.552,27.45,30000442,900543176,Evans PCL.,100429068,,,
2203064462,20082004,2018/03/20,DIESEL,9939.16,272829.942,27.45,30032380,900996478,Uddin co.,100122221,,,
2203064506,20093900,2018/03/20,DIESEL,9976.9,273865.905,27.45,30038348,900698255,Umar Ltd.,100550169,,,
2203064531,20087174,2018/03/20,DIESEL,8750.56,240202.872,27.45,10022050,900225687,Alan Ltd.,100960962,,,
2203064597,20083967,2018/03/20,DIESEL,9988.38,274181.031,27.45,30043240,900149913,de Araujo Thailand,100103360,,,
2203064601,20014524,2018/03/20,DIESEL,9934.18,272693.241,27.45,30040275,900878137,Chowdhury Ltd.,100958813,,,
2203064606,20063278,2018/03/20,DIESEL,9871.34,270968.283,27.45,30038348,900698255,Umar Ltd.,100402148,,,
2203064621,20027687,2018/03/20,DIESEL,9396.68,257938.866,27.45,10021849,900943138,Tiwari co.,100734716,,,
2203064656,20054368,2018/03/20,DIESEL,9997.3,274425.885,27.45,30023005,900301370,Siddique co.,100954119,,,
2203064658,20049675,2018/03/20,DIESEL,9539.24,261852.138,27.45,10008836,900655094,Wei co.,100929667,,,
2203064675,20086355,2018/03/20,DIESEL,6913,189761.85,27.45,10002913,900998229,Wang co.,100429101,,,
2203064713,20039302,2018/03/20,DIESEL,7787.6,213769.62,27.45,30042727,900321356,Samuel PCL.,100271828,,,
2203064854,20054360,2018/03/20,DIESEL,7722.94,211994.703,27.45,30002244,900627148,Giri co.,100771553,,,
2203064887,20077750,2018/03/20,DIESEL,9996.88,274414.356,27.45,30024855,900379336,Michael co.,100621150,,,
2203064925,20090541,2018/03/20,DIESEL,9809.34,269266.383,27.45,30013992,900930667,Suarez Thailand,100529964,,,
2203064946,20044520,2018/03/20,DIESEL,9985.26,274095.387,27.45,30000420,900936124,Tran co.,100178186,,,
2203065004,20092144,2018/03/20,DIESEL,9869.74,270924.363,27.45,30021096,900425246,Öztürk co.,100234681,,,
2203065016,20046476,2018/03/20,DIESEL,9913.68,272130.516,27.45,30038397,900219967,Saw Ltd.,100211903,,,
2203065027,20097735,2018/03/20,DIESEL,9762.1,267969.645,27.45,30018141,900527094,Machado PCL.,100918222,,,
2203065040,20084301,2018/03/20,DIESEL,9962.9,273481.605,27.45,30045390,900902239,Ghosh PCL.,100656914,,,
2203065047,20077396,2018/03/20,DIESEL,9682.04,265771.998,27.45,30028689,900541735,Nuñez co.,100256930,,,
2203065129,20026935,2018/03/20,DIESEL,8383.64,230130.918,27.45,30003313,900809814,Patel Thailand,100430494,,,
2203065342,20067628,2018/03/21,DIESEL,8865.72,247087.6164,27.87,30038390,900756015,Haji PCL.,100440150,,,
2203065343,20087613,2018/03/21,GASOHOL95,9868.04,291699.2624,29.56,30038390,900756015,Haji PCL.,100858802,,,
2203065344,20027154,2018/03/21,DIESEL,9915.2,276336.624,27.87,30038348,900698255,Umar Ltd.,100757301,,,
2203065379,20078760,2018/03/21,DIESEL,7897.72,220109.4564,27.87,30038390,900756015,Haji PCL.,100459850,,,
2203065382,20088305,2018/03/21,DIESEL,9715.84,270780.4608,27.87,30038348,900698255,Umar Ltd.,100499206,,,
2203065416,20088160,2018/03/21,GASOHOL95,9840.34,290880.4504,29.56,30038390,900756015,Haji PCL.,100257293,,,
2203065456,20054451,2018/03/21,DIESEL,9988.3,278373.921,27.87,30029534,900918894,Carl Thailand,100181183,,,
2203065471,20062571,2018/03/21,GASOHOL95,9204.38,272081.4728,29.56,30038362,900525719,Musa Thailand,100842166,,,
2203065474,20019230,2018/03/21,DIESEL,9126.6,254358.342,27.87,30038390,900756015,Haji PCL.,100734965,,,
2203065526,20086266,2018/03/21,DIESEL,9965.42,277736.2554,27.87,10002836,900394805,Fu Ltd.,100928472,,,
2203065529,20010303,2018/03/21,GASOHOL95,9837.12,290785.2672,29.56,30026514,900893009,Judith co.,100746409,,,
2203065536,20024968,2018/03/21,GASOHOL95,8064.24,238378.9344,29.56,30038362,900525719,Musa Thailand,100577952,,,
2203065538,20090294,2018/03/21,DIESEL,7580.98,211281.9126,27.87,30038348,900698255,Umar Ltd.,100701881,,,
2203065549,20018212,2018/03/21,GASOHOL95,9980.1,295011.756,29.56,30038348,900698255,Umar Ltd.,100469790,,,
2203065564,20018968,2018/03/21,DIESEL,9610.9,267855.783,27.87,30028481,900903642,Kone PCL.,100621302,,,
2203065601,20021593,2018/03/21,DIESEL,9998.62,278661.5394,27.87,30027174,900501135,Wen co.,100255509,,,
2203065608,20097829,2018/03/21,DIESEL,7418.74,206760.2838,27.87,30038348,900698255,Umar Ltd.,100354348,,,
2203065646,20034161,2018/03/21,DIESEL,9019.42,251371.2354,27.87,30000449,900100592,Manjhi PCL.,100467023,,,
2203065656,20030228,2018/03/21,DIESEL,6861.86,191240.0382,27.87,10001126,900617086,Petrova Thailand,100620845,,,
2203065669,20030920,2018/03/21,DIESEL,7888.42,219850.2654,27.87,10021113,900250853,Wright PCL.,100185197,,,
2203065673,20020309,2018/03/21,DIESEL,9613.78,267936.0486,27.87,30038390,900756015,Haji PCL.,100892453,,,
2203065688,20040463,2018/03/21,DIESEL,6748.06,188068.4322,27.87,30001090,900464445,Adamu co.,100334639,,,
2203065690,20097828,2018/03/21,DIESEL,9134.62,254581.8594,27.87,10007463,900197604,Xiong co.,100787280,,,
2203065700,20047261,2018/03/21,DIESEL,9957.54,277516.6398,27.87,30034185,900683047,Barbosa Thailand,100291859,,,
2203065703,20016667,2018/03/21,GASOHOL95,7220.48,213437.3888,29.56,10011002,900628124,Truong co.,100469869,,,
2203065708,20052907,2018/03/21,DIESEL,8411.68,234433.5216,27.87,30030400,900568300,Romero Thailand,100718167,,,
2203065717,20092650,2018/03/21,DIESEL,9975.92,278028.8904,27.87,30038348,900698255,Umar Ltd.,100157209,,,
2203065718,20064536,2018/03/21,DIESEL,8858.14,246876.3618,27.87,30041102,900195522,Cao co.,100886926,,,
2203065722,20067504,2018/03/21,DIESEL,9954.86,277441.9482,27.87,30038390,900756015,Haji PCL.,100219287,,,
2203065724,20022161,2018/03/21,GASOHOL95,9241.18,273169.2808,29.56,10002692,900626845,Benitez co.,100822748,,,
2203065733,20062216,2018/03/21,DIESEL,7066.08,196931.6496,27.87,30034185,900683047,Barbosa Thailand,100217542,,,
2203065738,20029677,2018/03/21,GASOHOL95,9951.02,294152.1512,29.56,10002256,900592522,Reddy Thailand,100122715,,,
2203065739,20078120,2018/03/21,DIESEL,9996.12,278591.8644,27.87,30038362,900525719,Musa Thailand,100732491,,,
2203065752,20081707,2018/03/21,DIESEL,9159.9,255286.413,27.87,30045819,900929839,Silva Ltd.,100507703,,,
2203065767,20077638,2018/03/21,DIESEL,9628.98,268359.6726,27.87,30004035,900948162,Bai co.,100849596,,,
2203065769,20046438,2018/03/21,DIESEL,9695.1,270202.437,27.87,30002244,900627148,Giri co.,100741930,,,
2203065770,20063830,2018/03/21,DIESEL,8106.3,225922.581,27.87,30045421,900696244,Ahmad Thailand,100448751,,,
2203065813,20065076,2018/03/21,DIESEL,9481.48,264248.8476,27.87,30025508,900694980,Traore PCL.,100586347,,,
2203065853,20092935,2018/03/21,DIESEL,9990.66,278439.6942,27.87,10001152,900536922,Miya co.,100434031,,,
2203065988,20025196,2018/03/21,DIESEL,9844.88,274376.8056,27.87,10008836,900655094,Wei co.,100868853,,,
2203066019,20053771,2018/03/21,DIESEL,9696.94,270253.7178,27.87,10011634,900162949,Eze Ltd.,100308481,,,
2203066091,20081614,2018/03/21,DIESEL,8426.66,234851.0142,27.87,30029534,900918894,Carl Thailand,100995188,,,
2203066102,20087461,2018/03/21,DIESEL,9309.38,259452.4206,27.87,30043240,900149913,de Araujo Thailand,100592099,,,
2203066115,20071051,2018/03/21,DIESEL,9420.56,262551.0072,27.87,30003313,900809814,Patel Thailand,100959448,,,
2203066142,20090964,2018/03/21,DIESEL,9894.94,275771.9778,27.87,30029534,900918894,Carl Thailand,100488100,,,
2203066271,20078153,2018/03/21,DIESEL,9988.88,278390.0856,27.87,30043240,900149913,de Araujo Thailand,100678084,,,
2203066276,20079432,2018/03/21,DIESEL,8270.78,230506.6386,27.87,30040454,900517799,Awad Thailand,100957801,,,
2203066284,20062995,2018/03/21,GASOHOL95,9992.52,295378.8912,29.56,30013037,900111220,Palacios PCL.,100646924,,,
2203066323,20043519,2018/03/21,DIESEL,9758.78,271977.1986,27.87,30047221,900394623,Gabriel Thailand,100255081,,,
2203066409,20075809,2018/03/21,DIESEL,9400.04,261979.1148,27.87,30038362,900525719,Musa Thailand,100955865,,,
2203066438,20079949,2018/03/21,GASOHOL95,9987.94,295243.5064,29.56,10002921,900847393,Watanabe co.,100102846,,,
2203066475,20089387,2018/03/21,GASOHOL95,8522.96,251938.6976,29.56,10022543,900576142,Calderon co.,100679128,,,
2203066479,20047854,2018/03/21,GASOHOL95,9887.14,292263.8584,29.56,30040542,900309334,Robert Ltd.,100286214,,,
2203066510,20072649,2018/03/21,DIESEL,7576.26,211150.3662,27.87,10022543,900576142,Calderon co.,100510837,,,
2203066564,20066756,2018/03/21,DIESEL,8601.36,239719.9032,27.87,10023257,900291505,Yuan Thailand,100600939,,,
2203066579,20027535,2018/03/21,DIESEL,9974.62,277992.6594,27.87,10002966,900164770,Ahmad Ltd.,100218013,,,
2203066619,20097814,2018/03/21,DIESEL,9877.44,275284.2528,27.87,30038348,900698255,Umar Ltd.,100484412,,,
2203066681,20057970,2018/03/21,GASOHOL95,9147.06,270387.0936,29.56,30040275,900878137,Chowdhury Ltd.,100967178,,,
2203066704,20054664,2018/03/21,DIESEL,8801.16,245288.3292,27.87,30043240,900149913,de Araujo Thailand,100809711,,,
2203066708,20032989,2018/03/21,DIESEL,9660.44,269236.4628,27.87,30000876,900402499,Gayakwad co.,100481952,,,
2203066712,20070456,2018/03/21,DIESEL,9739.46,271438.7502,27.87,10008836,900655094,Wei co.,100915634,,,
2203066715,20081163,2018/03/21,DIESEL,9973.32,277956.4284,27.87,30028860,900894787,Latif PCL.,100922349,,,
2203066718,20025799,2018/03/21,DIESEL,9986.78,278331.5586,27.87,30038348,900698255,Umar Ltd.,100657773,,,
2203066721,20017940,2018/03/21,DIESEL,9565.48,266589.9276,27.87,30038348,900698255,Umar Ltd.,100187489,,,
2203066793,20034201,2018/03/21,GASOHOL95,9758.92,288473.6752,29.56,30029534,900918894,Carl Thailand,100555973,,,
2203066795,20031518,2018/03/21,GASOHOL95,8926.36,263863.2016,29.56,10021938,900536640,Ti Ltd.,100367700,,,
2203066825,20026767,2018/03/21,DIESEL,9679.24,269760.4188,27.87,10021938,900536640,Ti Ltd.,100795031,,,
2203066831,20039831,2018/03/21,DIESEL,9955.22,277451.9814,27.87,30043240,900149913,de Araujo Thailand,100661764,,,
